Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
0.0,1.0,0.0,1.0,18.0,0.0,,7.0,8.0,7.0,13.56875,0.0,0.0,8.0,8.0,8.0,14.02625,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,0.0,0.0,32.0,0.0,1.0,5.0,5.0,5.0,10.2,0.0,0.0,5.0,9.0,4.0,11.25,0.0,9.4,-0.8,-3.12,Enrolled
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,0.0,,19.0,0.0,,,8.0,5.0,,0.0,0.0,6.0,8.0,5.0,11.8,0.0,,,1.74,Enrolled
0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,8.0,,0.0,0.0,8.0,8.0,8.0,14.15375,0.0,9.4,,-3.12,Graduate
0.0,0.0,0.0,0.0,,0.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,8.0,9.4,-0.8,-3.12,Dropout
,1.0,0.0,0.0,20.0,0.0,0.0,,7.0,6.0,13.833333333333334,0.0,0.0,,6.0,6.0,12.833333333333334,0.0,11.1,0.6,2.02,
0.0,1.0,0.0,,19.0,0.0,0.0,6.0,7.0,,13.428571428571429,0.0,0.0,6.0,6.0,4.0,14.0,0.0,12.4,0.5,1.79,Enrolled
0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,12.454285714285716,0.0,0.0,8.0,8.0,7.0,12.454285714285716,0.0,10.8,1.4,,Graduate
,1.0,0.0,0.0,18.0,0.0,,5.0,9.0,1.0,11.0,1.0,0.0,5.0,10.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,15.5,,-4.06,Dropout
0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,8.0,6.0,13.271666666666668,0.0,0.0,,11.0,7.0,12.94375,0.0,12.4,0.5,1.79,Graduate
0.0,1.0,,0.0,,0.0,0.0,7.0,8.0,6.0,13.548333333333334,0.0,0.0,8.0,11.0,6.0,14.775,0.0,11.1,0.6,2.02,Enrolled
0.0,1.0,0.0,0.0,19.0,0.0,,6.0,6.0,,12.166666666666666,0.0,0.0,6.0,6.0,6.0,12.5,0.0,16.2,0.3,-0.92,Enrolled
0.0,1.0,0.0,0.0,,0.0,,6.0,16.0,2.0,11.0,0.0,0.0,6.0,12.0,0.0,0.0,,12.7,,-1.7,Dropout
0.0,,,1.0,,0.0,,7.0,7.0,7.0,13.285714285714286,0.0,0.0,7.0,7.0,7.0,14.428571428571429,0.0,11.1,,2.02,Graduate
,1.0,0.0,1.0,20.0,0.0,0.0,,6.0,6.0,13.333333333333334,0.0,0.0,6.0,7.0,6.0,,0.0,15.5,,-4.06,Graduate
0.0,1.0,0.0,1.0,21.0,0.0,0.0,8.0,8.0,8.0,13.2575,0.0,0.0,,8.0,8.0,13.2575,0.0,9.4,-0.8,-3.12,
0.0,1.0,0.0,0.0,23.0,0.0,,6.0,7.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,10.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,2.0,11.5,0.0,12.7,3.7,-1.7,Dropout
,1.0,,0.0,30.0,0.0,0.0,5.0,5.0,5.0,14.6,0.0,0.0,5.0,5.0,5.0,15.4,0.0,12.7,3.7,-1.7,Dropout
0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,13.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,9.4,-0.8,-3.12,Dropout
0.0,,0.0,0.0,29.0,0.0,3.0,5.0,7.0,3.0,12.333333333333334,0.0,0.0,5.0,8.0,,0.0,0.0,10.8,1.4,1.74,
0.0,1.0,0.0,0.0,24.0,0.0,0.0,5.0,5.0,5.0,,0.0,0.0,5.0,11.0,2.0,11.0,0.0,10.8,1.4,,Enrolled
0.0,1.0,0.0,,20.0,0.0,0.0,6.0,7.0,,,,0.0,6.0,10.0,6.0,11.333333333333334,0.0,7.6,2.6,,Graduate
0.0,1.0,0.0,0.0,27.0,0.0,0.0,6.0,6.0,,12.5,0.0,0.0,6.0,6.0,,14.333333333333334,0.0,13.9,-0.3,0.79,Dropout
0.0,1.0,0.0,,23.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
0.0,1.0,0.0,1.0,23.0,0.0,0.0,,6.0,6.0,15.333333333333334,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,,7.0,,0.0,0.0,8.0,8.0,,14.2,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,1.0,19.0,0.0,0.0,,6.0,6.0,14.833333333333334,0.0,,6.0,6.0,6.0,14.666666666666666,,12.7,3.7,,Graduate
0.0,1.0,0.0,,19.0,0.0,0.0,,7.0,7.0,13.642857142857142,0.0,0.0,,8.0,,14.3875,0.0,13.9,-0.3,0.79,Dropout
0.0,1.0,0.0,1.0,18.0,0.0,0.0,,6.0,6.0,13.833333333333334,0.0,,6.0,6.0,,14.0,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,0.0,6.0,7.0,6.0,13.0,0.0,9.4,-0.8,-3.12,Graduate
0.0,,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,0.0,6.0,10.0,6.0,,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,0.0,0.0,29.0,0.0,8.0,13.0,16.0,8.0,10.5,0.0,8.0,12.0,19.0,9.0,10.333333333333334,0.0,9.4,-0.8,-3.12,Enrolled
0.0,,0.0,0.0,24.0,0.0,0.0,7.0,10.0,6.0,11.416666666666666,0.0,0.0,8.0,9.0,8.0,11.9625,,13.9,-0.3,0.79,Graduate
0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,16.0,2.0,12.75,0.0,,7.0,12.0,,11.0,0.0,8.9,1.4,3.51,Dropout
0.0,1.0,,0.0,19.0,0.0,0.0,7.0,10.0,6.0,11.15,,0.0,7.0,,7.0,12.814285714285717,0.0,12.7,3.7,,Enrolled
0.0,1.0,,0.0,19.0,,0.0,6.0,8.0,3.0,11.666666666666666,0.0,0.0,6.0,11.0,5.0,13.625,0.0,10.8,1.4,1.74,Enrolled
0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,,0.0,,6.0,8.0,5.0,,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,0.0,0.0,,0.0,,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,6.0,6.0,,0.0,10.8,1.4,1.74,Graduate
0.0,0.0,0.0,0.0,18.0,0.0,1.0,6.0,8.0,6.0,11.714285714285714,,0.0,6.0,11.0,4.0,11.333333333333334,0.0,,-0.3,0.79,Dropout
0.0,,0.0,1.0,,0.0,0.0,7.0,8.0,7.0,11.678571428571429,0.0,0.0,8.0,10.0,7.0,13.0375,0.0,12.4,,1.79,Graduate
0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,15.714285714285714,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,13.9,-0.3,0.79,Dropout
0.0,,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,,13.0,0.0,0.0,6.0,7.0,6.0,,0.0,10.8,1.4,1.74,Graduate
,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,14.485714285714286,0.0,,8.0,,,14.58888888888889,0.0,16.2,0.3,,
0.0,1.0,,0.0,24.0,0.0,0.0,5.0,9.0,5.0,12.285714285714286,0.0,0.0,5.0,8.0,5.0,12.125,0.0,16.2,0.3,-0.92,Enrolled
1.0,1.0,0.0,0.0,28.0,0.0,0.0,7.0,12.0,4.0,13.375,0.0,0.0,7.0,7.0,5.0,13.5,0.0,13.9,-0.3,0.79,Enrolled
0.0,1.0,0.0,0.0,20.0,0.0,1.0,8.0,8.0,,11.571428571428571,0.0,1.0,,8.0,7.0,11.571428571428571,0.0,12.7,,-1.7,Graduate
0.0,1.0,0.0,1.0,19.0,0.0,,8.0,8.0,7.0,12.657142857142857,0.0,0.0,8.0,8.0,7.0,12.657142857142857,0.0,12.7,,-1.7,Graduate
0.0,0.0,0.0,,22.0,,0.0,5.0,9.0,2.0,10.0,1.0,0.0,5.0,11.0,1.0,10.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,,0.0,,19.0,0.0,0.0,6.0,,6.0,13.714285714285714,,0.0,6.0,6.0,6.0,13.166666666666666,,12.7,3.7,-1.7,Graduate
0.0,,0.0,0.0,36.0,0.0,10.0,14.0,21.0,13.0,13.071428571428571,0.0,4.0,11.0,16.0,11.0,13.0,0.0,,0.3,-0.92,
0.0,1.0,0.0,1.0,19.0,,0.0,6.0,7.0,6.0,15.333333333333334,0.0,,6.0,9.0,6.0,14.0,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,9.0,5.0,11.571428571428571,0.0,0.0,6.0,8.0,6.0,12.142857142857142,0.0,16.2,0.3,,Graduate
0.0,0.0,0.0,,40.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,,2.6,0.32,Dropout
0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,7.0,6.0,12.9,0.0,0.0,7.0,7.0,6.0,12.9,0.0,,2.6,0.32,Graduate
0.0,1.0,0.0,0.0,38.0,0.0,1.0,,12.0,5.0,13.126,1.0,1.0,8.0,12.0,5.0,13.126,1.0,10.8,1.4,1.74,Enrolled
0.0,1.0,0.0,0.0,32.0,0.0,4.0,,20.0,4.0,11.5,,3.0,9.0,13.0,3.0,11.666666666666666,2.0,15.5,,-4.06,Dropout
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,11.0,3.0,10.333333333333334,0.0,0.0,6.0,10.0,5.0,11.8,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,8.9,1.4,3.51,Graduate
0.0,1.0,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,5.0,,0.0,0.0,,10.8,1.4,1.74,Dropout
0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,5.0,4.0,12.0,0.0,0.0,4.0,4.0,2.0,11.5,0.0,7.6,2.6,0.32,Enrolled
0.0,1.0,0.0,0.0,29.0,0.0,2.0,8.0,,7.0,11.142857142857142,0.0,2.0,8.0,11.0,8.0,11.375,0.0,,3.7,-1.7,Graduate
0.0,1.0,0.0,0.0,29.0,,0.0,5.0,,5.0,11.4,0.0,,5.0,10.0,4.0,10.25,0.0,15.5,2.8,-4.06,
0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,7.0,12.771428571428572,1.0,0.0,8.0,8.0,7.0,12.771428571428572,1.0,9.4,-0.8,-3.12,Enrolled
,1.0,,1.0,18.0,0.0,0.0,8.0,8.0,7.0,13.79857142857143,0.0,0.0,8.0,8.0,7.0,13.79857142857143,0.0,10.8,1.4,1.74,Graduate
1.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,7.0,6.0,13.333333333333334,0.0,0.0,6.0,6.0,6.0,13.5,0.0,7.6,2.6,0.32,Graduate
1.0,0.0,0.0,0.0,50.0,0.0,,,11.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,,0.0,8.9,1.4,3.51,Dropout
0.0,1.0,0.0,0.0,24.0,0.0,14.0,15.0,17.0,,,0.0,13.0,14.0,15.0,13.0,12.846153846153848,0.0,7.6,,0.32,Dropout
0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,11.0,0.0,0.0,,0.0,5.0,8.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,,6.0,15.692307692307692,0.0,,6.0,13.0,5.0,14.428571428571429,0.0,15.5,2.8,-4.06,Graduate
1.0,1.0,0.0,1.0,20.0,0.0,13.0,18.0,19.0,,15.052631578947368,0.0,11.0,13.0,,13.0,14.538461538461538,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,0.0,0.0,21.0,0.0,6.0,10.0,20.0,6.0,11.5,,5.0,10.0,17.0,5.0,12.4,0.0,,,-3.12,Dropout
1.0,1.0,1.0,0.0,28.0,0.0,2.0,8.0,15.0,7.0,11.0,0.0,0.0,6.0,,1.0,10.0,0.0,,1.4,1.74,
0.0,1.0,1.0,1.0,19.0,,0.0,6.0,6.0,6.0,13.0,,0.0,6.0,6.0,6.0,13.166666666666666,0.0,12.4,0.5,1.79,Graduate
0.0,,1.0,1.0,,0.0,0.0,8.0,8.0,8.0,12.93875,0.0,0.0,8.0,,8.0,12.93875,0.0,9.4,,-3.12,Graduate
0.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,12.7,,,Graduate
0.0,1.0,1.0,0.0,25.0,0.0,0.0,6.0,,,0.0,0.0,0.0,6.0,8.0,0.0,0.0,,15.5,2.8,-4.06,Dropout
0.0,0.0,1.0,0.0,37.0,0.0,0.0,,10.0,5.0,13.0,0.0,0.0,7.0,9.0,5.0,12.88,0.0,11.1,0.6,2.02,Dropout
0.0,0.0,1.0,0.0,38.0,0.0,0.0,7.0,11.0,5.0,12.18,0.0,0.0,,11.0,4.0,11.8125,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,1.0,0.0,36.0,0.0,0.0,6.0,,3.0,11.333333333333334,,,,12.0,5.0,11.4,0.0,13.9,,,
0.0,1.0,1.0,0.0,,0.0,0.0,,8.0,7.0,13.0,0.0,0.0,8.0,8.0,7.0,,0.0,12.7,3.7,-1.7,Graduate
,0.0,1.0,0.0,19.0,0.0,,5.0,5.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
,1.0,1.0,,24.0,0.0,0.0,5.0,13.0,2.0,12.5,2.0,0.0,5.0,8.0,3.0,12.333333333333334,0.0,9.4,,,Dropout
0.0,,1.0,0.0,20.0,0.0,0.0,6.0,9.0,,11.0,0.0,0.0,6.0,9.0,5.0,,0.0,11.1,0.6,2.02,Graduate
,,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
0.0,1.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,,2.6,0.32,Dropout
0.0,1.0,1.0,0.0,39.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,5.0,,1.0,10.0,0.0,12.7,,-1.7,Dropout
0.0,0.0,1.0,0.0,33.0,,0.0,5.0,6.0,0.0,,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
0.0,1.0,1.0,1.0,20.0,0.0,,5.0,5.0,5.0,12.4,0.0,0.0,5.0,5.0,4.0,10.75,0.0,9.4,,-3.12,Graduate
0.0,1.0,1.0,0.0,19.0,0.0,,6.0,8.0,6.0,15.5,0.0,0.0,6.0,10.0,6.0,14.1,0.0,16.2,0.3,-0.92,Graduate
0.0,0.0,1.0,0.0,43.0,0.0,0.0,5.0,13.0,2.0,11.5,0.0,0.0,5.0,12.0,3.0,10.8,0.0,13.9,-0.3,0.79,Dropout
0.0,1.0,1.0,0.0,49.0,0.0,,5.0,7.0,4.0,13.333333333333334,0.0,0.0,5.0,,4.0,11.6,1.0,16.2,0.3,-0.92,Dropout
0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,12.666666666666666,,0.0,6.0,6.0,6.0,13.5,0.0,12.7,3.7,,Graduate
0.0,,1.0,0.0,27.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,,0.0,11.1,,,Enrolled
0.0,1.0,,1.0,19.0,0.0,0.0,5.0,8.0,5.0,12.6,0.0,0.0,5.0,9.0,,13.6,0.0,8.9,1.4,3.51,Dropout
1.0,1.0,1.0,1.0,45.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,6.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
0.0,0.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,,,8.0,6.0,13.0,0.0,13.9,-0.3,0.79,Graduate
,1.0,1.0,1.0,,0.0,0.0,6.0,15.0,6.0,11.714285714285714,0.0,0.0,6.0,8.0,4.0,11.75,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,1.0,1.0,,0.0,0.0,6.0,,6.0,12.166666666666666,0.0,0.0,6.0,7.0,,13.0,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,10.0,,0.0,1.0,0.0,5.0,13.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,0.0,1.0,0.0,29.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,9.4,,,Dropout
0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,6.0,,11.5,,0.0,5.0,5.0,,11.6,0.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,1.0,1.0,18.0,0.0,0.0,5.0,7.0,4.0,11.25,0.0,,5.0,6.0,4.0,12.25,0.0,12.4,0.5,1.79,Enrolled
,1.0,1.0,1.0,,0.0,2.0,,7.0,,12.285714285714286,0.0,5.0,9.0,10.0,8.0,12.375,0.0,12.4,0.5,1.79,Graduate
0.0,1.0,1.0,,18.0,0.0,,7.0,7.0,7.0,12.718571428571428,0.0,,8.0,11.0,8.0,12.805555555555555,0.0,11.1,0.6,2.02,Dropout
,1.0,1.0,0.0,20.0,0.0,2.0,6.0,12.0,5.0,12.4,0.0,1.0,,11.0,2.0,15.0,0.0,13.9,-0.3,0.79,Enrolled
0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.8,,,Dropout
1.0,1.0,1.0,1.0,,0.0,,6.0,16.0,1.0,14.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,1.0,0.0,29.0,0.0,0.0,5.0,10.0,3.0,11.666666666666666,0.0,0.0,5.0,8.0,4.0,11.25,0.0,7.6,2.6,0.32,Dropout
0.0,1.0,,0.0,23.0,0.0,0.0,6.0,15.0,1.0,13.0,,0.0,6.0,8.0,4.0,11.25,0.0,9.4,-0.8,-3.12,Enrolled
,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.8,1.4,1.74,Dropout
0.0,1.0,1.0,0.0,18.0,0.0,,5.0,10.0,0.0,0.0,0.0,0.0,5.0,11.0,1.0,,3.0,7.6,2.6,0.32,Dropout
,1.0,1.0,0.0,22.0,,2.0,6.0,13.0,4.0,11.5,0.0,2.0,6.0,12.0,2.0,12.5,,7.6,2.6,0.32,Dropout
1.0,1.0,1.0,,34.0,0.0,,10.0,10.0,7.0,11.714285714285714,0.0,4.0,10.0,10.0,6.0,11.5,0.0,10.8,1.4,1.74,Dropout
0.0,1.0,1.0,0.0,26.0,,0.0,5.0,7.0,5.0,12.6,0.0,,5.0,7.0,5.0,,0.0,13.9,-0.3,0.79,
0.0,1.0,1.0,0.0,24.0,0.0,,17.0,19.0,13.0,11.642857142857142,0.0,,17.0,25.0,12.0,11.25,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,,1.0,17.0,0.0,0.0,6.0,,,14.875,0.0,,6.0,8.0,6.0,13.428571428571429,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,11.0,2.0,10.0,0.0,0.0,5.0,10.0,3.0,10.333333333333334,0.0,9.4,-0.8,-3.12,
0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,5.0,5.0,14.2,0.0,0.0,,5.0,5.0,14.6,0.0,12.7,3.7,-1.7,Enrolled
0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,8.0,,12.714285714285714,0.0,0.0,6.0,9.0,6.0,13.5,0.0,12.4,0.5,1.79,Graduate
1.0,0.0,1.0,,49.0,0.0,4.0,12.0,16.0,5.0,11.6,0.0,2.0,7.0,7.0,5.0,11.2,0.0,8.9,1.4,,Dropout
0.0,,1.0,0.0,23.0,0.0,0.0,7.0,14.0,5.0,11.94,0.0,0.0,7.0,14.0,6.0,12.2,0.0,13.9,-0.3,0.79,Dropout
0.0,1.0,,0.0,18.0,0.0,0.0,5.0,10.0,,11.6,0.0,0.0,5.0,9.0,3.0,14.2,0.0,12.4,0.5,1.79,Dropout
0.0,,1.0,0.0,20.0,0.0,0.0,7.0,9.0,5.0,12.7,0.0,0.0,8.0,9.0,7.0,13.475,0.0,13.9,-0.3,0.79,Enrolled
0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,,,9.0,5.0,13.8,0.0,8.9,1.4,3.51,Graduate
0.0,1.0,1.0,0.0,24.0,0.0,4.0,9.0,13.0,,13.333333333333334,0.0,5.0,10.0,12.0,9.0,13.11111111111111,0.0,,0.3,-0.92,Enrolled
0.0,1.0,1.0,0.0,18.0,,0.0,5.0,5.0,5.0,13.4,0.0,0.0,5.0,5.0,5.0,15.0,0.0,8.9,1.4,3.51,Graduate
1.0,0.0,1.0,0.0,45.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,1.0,0.0,30.0,0.0,0.0,5.0,5.0,2.0,11.0,0.0,0.0,,5.0,0.0,,0.0,,2.6,0.32,Dropout
0.0,,1.0,0.0,,0.0,13.0,15.0,17.0,13.0,12.0,0.0,9.0,13.0,13.0,9.0,11.333333333333334,0.0,,,3.51,Dropout
0.0,1.0,1.0,0.0,40.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
0.0,0.0,1.0,,32.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,10.8,1.4,1.74,
0.0,1.0,1.0,0.0,19.0,,0.0,6.0,12.0,4.0,12.5,0.0,0.0,6.0,12.0,4.0,10.25,0.0,7.6,2.6,,Dropout
,1.0,1.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,13.666666666666666,0.0,0.0,6.0,7.0,6.0,12.166666666666666,1.0,16.2,0.3,,Graduate
0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,,1.0,10.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,,1.0,0.0,,0.0,0.0,6.0,6.0,,11.5,,0.0,6.0,9.0,2.0,13.0,,10.8,1.4,,Dropout
0.0,1.0,1.0,0.0,39.0,0.0,0.0,5.0,7.0,4.0,12.25,0.0,0.0,5.0,7.0,,12.75,0.0,15.5,2.8,-4.06,Enrolled
0.0,,1.0,,19.0,0.0,0.0,6.0,11.0,5.0,13.6,0.0,0.0,6.0,11.0,5.0,13.666666666666666,,11.1,,,Enrolled
0.0,1.0,1.0,0.0,38.0,0.0,0.0,5.0,11.0,2.0,10.5,0.0,,,9.0,3.0,11.333333333333334,1.0,7.6,2.6,0.32,Enrolled
0.0,1.0,1.0,,18.0,0.0,0.0,7.0,7.0,6.0,13.266666666666666,0.0,0.0,,7.0,6.0,13.266666666666666,0.0,7.6,2.6,0.32,Graduate
,1.0,1.0,1.0,,0.0,0.0,7.0,8.0,7.0,12.5125,0.0,0.0,8.0,8.0,8.0,14.1875,0.0,13.9,-0.3,0.79,
0.0,1.0,1.0,0.0,28.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,,0.0,7.6,2.6,0.32,Dropout
0.0,0.0,1.0,0.0,31.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,6.0,6.0,,,,12.7,3.7,-1.7,
0.0,1.0,1.0,0.0,23.0,0.0,0.0,7.0,7.0,6.0,,0.0,,7.0,7.0,6.0,13.483333333333334,,7.6,2.6,0.32,Graduate
0.0,1.0,1.0,0.0,21.0,0.0,0.0,7.0,9.0,6.0,12.565,0.0,0.0,8.0,,5.0,12.16,,11.1,0.6,2.02,Enrolled
1.0,0.0,1.0,0.0,33.0,,0.0,,8.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,,,0.3,-0.92,Dropout
0.0,1.0,1.0,0.0,22.0,0.0,0.0,5.0,9.0,3.0,,0.0,0.0,,9.0,3.0,11.666666666666666,,12.7,3.7,-1.7,Dropout
1.0,1.0,1.0,,20.0,0.0,,5.0,6.0,5.0,16.5,0.0,0.0,5.0,7.0,,17.714285714285715,,12.4,0.5,1.79,Dropout
1.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,,6.0,13.166666666666666,0.0,0.0,6.0,9.0,5.0,13.2,0.0,8.9,1.4,3.51,Enrolled
0.0,1.0,1.0,,,0.0,1.0,6.0,11.0,,13.8,0.0,1.0,6.0,7.0,6.0,13.142857142857142,0.0,,0.3,-0.92,Graduate
0.0,1.0,1.0,0.0,25.0,0.0,0.0,6.0,7.0,6.0,11.166666666666666,0.0,0.0,6.0,11.0,4.0,11.8,0.0,9.4,-0.8,-3.12,Enrolled
0.0,0.0,,0.0,25.0,,0.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,-0.3,0.79,Dropout
,1.0,,0.0,19.0,0.0,0.0,6.0,,6.0,12.666666666666666,0.0,0.0,6.0,8.0,6.0,12.142857142857142,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,1.0,,,0.0,,5.0,5.0,5.0,12.6,0.0,0.0,5.0,6.0,4.0,14.5,,7.6,2.6,0.32,
0.0,1.0,1.0,0.0,33.0,0.0,0.0,7.0,7.0,5.0,13.06,0.0,0.0,7.0,9.0,0.0,0.0,0.0,16.2,0.3,-0.92,Enrolled
0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,13.833333333333334,0.0,0.0,6.0,8.0,6.0,13.625,0.0,7.6,2.6,0.32,Graduate
,1.0,1.0,0.0,31.0,0.0,,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,,0.0,0.0,7.6,2.6,0.32,Dropout
1.0,0.0,1.0,0.0,24.0,0.0,2.0,6.0,6.0,2.0,16.0,0.0,2.0,7.0,7.0,2.0,16.0,0.0,8.9,,3.51,Dropout
